Date,Open,High,Low,Close,Adj Close,Volume
2017-10-05,970.00,981.51,969.64,980.85,980.85,3229200
2017-10-06,975.64,995.75,975.64,989.58,989.58,3782100
2017-10-09,993.24,998.50,987.50,990.99,990.99,2938600
2017-10-10,996.67,997.95,980.10,987.20,987.20,3084900
2017-10-11,991.27,995.50,986.70,995.00,995.00,2337100
2017-10-12,996.81,1008.44,992.40,1000.93,1000.93,4067300
2017-10-13,1007.00,1007.77,1001.03,1002.94,1002.94,2431500
2017-10-16,1008.44,1009.57,1001.04,1006.34,1006.34,2008900
2017-10-17,1005.59,1011.47,1004.38,1009.13,1009.13,2319700
2017-10-18,1009.27,1022.31,996.55,997.00,997.00,2499700
2017-10-19,990.00,991.05,980.24,986.61,986.61,3108200
2017-10-20,993.53,994.62,982.00,982.91,982.91,2365100
2017-10-23,986.73,986.78,962.50,966.30,966.30,3494100
2017-10-24,969.00,979.85,965.00,975.90,975.90,2723900
2017-10-25,978.00,984.44,966.24,972.91,972.91,3033100
2017-10-26,980.33,982.90,968.55,972.43,972.43,5618700
2017-10-27,1058.14,1105.58,1050.55,1100.95,1100.95,16565000
2017-10-30,1095.01,1122.79,1093.56,1110.85,1110.85,6613100
2017-10-31,1109.00,1110.54,1101.12,1105.28,1105.28,3477000
2017-11-01,1105.40,1108.97,1096.74,1103.68,1103.68,3755500
2017-11-02,1097.81,1101.94,1086.87,1094.22,1094.22,3684900
2017-11-03,1091.15,1112.68,1088.52,1111.60,1111.60,3751500
2017-11-06,1109.15,1125.41,1108.77,1120.66,1120.66,3381100
2017-11-07,1124.74,1130.60,1117.50,1123.17,1123.17,2689000
2017-11-08,1122.82,1135.54,1119.11,1132.88,1132.88,2581500
2017-11-09,1125.96,1129.62,1115.77,1129.13,1129.13,3732700
2017-11-10,1126.10,1131.75,1124.06,1125.35,1125.35,2179900
2017-11-13,1123.00,1139.90,1122.34,1129.17,1129.17,2918400
2017-11-14,1130.11,1138.00,1123.89,1136.84,1136.84,3138400
2017-11-15,1127.01,1131.75,1121.63,1126.69,1126.69,3928700
2017-11-16,1130.16,1138.16,1130.05,1137.29,1137.29,2213300
2017-11-17,1138.28,1138.80,1125.81,1129.88,1129.88,2413400
2017-11-20,1129.77,1133.42,1122.55,1126.31,1126.31,2163900
2017-11-21,1132.86,1140.00,1128.20,1139.49,1139.49,2479400
2017-11-22,1141.00,1160.27,1141.00,1156.16,1156.16,3555300
2017-11-24,1160.70,1186.84,1160.70,1186.00,1186.00,3528000
2017-11-27,1202.66,1213.41,1191.15,1195.83,1195.83,6744000
2017-11-28,1204.88,1205.34,1188.52,1193.60,1193.60,4559400
2017-11-29,1194.80,1194.80,1145.19,1161.27,1161.27,9257500
2017-11-30,1167.10,1178.57,1160.00,1176.75,1176.75,4509200
2017-12-01,1172.05,1179.65,1152.00,1162.35,1162.35,4107100
2017-12-04,1173.85,1175.20,1128.00,1133.95,1133.95,5931900
2017-12-05,1128.26,1159.27,1124.74,1141.57,1141.57,4079800
2017-12-06,1137.99,1155.89,1136.08,1152.35,1152.35,2853300
2017-12-07,1156.59,1163.19,1151.00,1159.79,1159.79,2511600
2017-12-08,1170.40,1172.79,1157.10,1162.00,1162.00,3050100
2017-12-11,1164.60,1169.90,1157.00,1168.92,1168.92,2363500
2017-12-12,1166.51,1173.60,1161.61,1165.08,1165.08,2235900
2017-12-13,1170.00,1170.87,1160.27,1164.13,1164.13,2616800
2017-12-14,1163.71,1177.93,1162.45,1174.26,1174.26,3214300
2017-12-15,1179.03,1182.75,1169.33,1179.14,1179.14,4778600
2017-12-18,1187.37,1194.78,1180.91,1190.58,1190.58,2947600
2017-12-19,1189.15,1192.97,1179.14,1187.38,1187.38,2587800
2017-12-20,1190.50,1191.00,1176.00,1177.62,1177.62,2371200
2017-12-21,1175.90,1179.17,1167.64,1174.76,1174.76,2123100
2017-12-22,1172.08,1174.62,1167.83,1168.36,1168.36,1585100
2017-12-26,1168.36,1178.32,1160.55,1176.76,1176.76,2005200
2017-12-27,1179.91,1187.29,1175.61,1182.26,1182.26,1867200
2017-12-28,1189.00,1190.10,1184.38,1186.10,1186.10,1841700
2017-12-29,1182.35,1184.00,1167.50,1169.47,1169.47,2688400
2018-01-02,1172.00,1190.00,1170.51,1189.01,1189.01,2694500
2018-01-03,1188.30,1205.49,1188.30,1204.20,1204.20,3108800
2018-01-04,1205.00,1215.87,1204.66,1209.59,1209.59,3022100
2018-01-05,1217.51,1229.14,1210.00,1229.14,1229.14,3544700
2018-01-08,1236.00,1253.08,1232.03,1246.87,1246.87,4279500
2018-01-09,1256.90,1259.33,1241.76,1252.70,1252.70,3661300
2018-01-10,1245.15,1254.33,1237.23,1254.33,1254.33,2686000
2018-01-11,1259.74,1276.77,1256.46,1276.68,1276.68,3125000
2018-01-12,1273.39,1305.76,1273.39,1305.20,1305.20,5443700
2018-01-16,1323.00,1339.94,1292.30,1304.86,1304.86,7220700
2018-01-17,1312.24,1314.00,1280.88,1295.00,1295.00,5253800
2018-01-18,1293.95,1304.60,1284.02,1293.32,1293.32,4026900
2018-01-19,1312.00,1313.00,1292.99,1294.58,1294.58,4578500
2018-01-22,1297.17,1327.45,1296.66,1327.31,1327.31,4140100
2018-01-23,1338.09,1364.90,1337.34,1362.54,1362.54,5169300
2018-01-24,1374.82,1388.16,1338.00,1357.51,1357.51,6807500
2018-01-25,1368.00,1378.34,1357.62,1377.95,1377.95,4753000
2018-01-26,1392.01,1402.53,1380.91,1402.05,1402.05,4857300
2018-01-29,1409.18,1431.39,1400.44,1417.68,1417.68,5701900
2018-01-30,1403.17,1439.25,1392.00,1437.82,1437.82,5871900
2018-01-31,1451.30,1472.58,1450.04,1450.89,1450.89,6424700
2018-02-01,1445.00,1459.88,1385.14,1390.00,1390.00,9113800
2018-02-02,1477.39,1498.00,1414.00,1429.95,1429.95,11125700
2018-02-05,1402.62,1458.98,1320.72,1390.00,1390.00,11495000
2018-02-06,1361.46,1443.99,1351.79,1442.84,1442.84,11066800
2018-02-07,1449.00,1460.99,1415.15,1416.78,1416.78,7162700
2018-02-08,1429.68,1433.75,1349.94,1350.50,1350.50,8578600
2018-02-09,1373.49,1383.50,1265.93,1339.60,1339.60,14141500
2018-02-12,1364.67,1393.81,1344.01,1386.23,1386.23,6738900
2018-02-13,1385.93,1419.72,1383.53,1414.51,1414.51,5917900
2018-02-14,1406.25,1452.06,1403.36,1451.05,1451.05,5959200
2018-02-15,1466.89,1468.94,1436.84,1461.76,1461.76,5652700
2018-02-16,1457.37,1465.80,1446.56,1448.69,1448.69,4472600
2018-02-20,1446.49,1488.77,1446.49,1468.35,1468.35,6499200
2018-02-21,1485.00,1503.49,1478.92,1482.92,1482.92,6304400
2018-02-22,1495.36,1502.54,1475.76,1485.34,1485.34,4858100
2018-02-23,1495.34,1500.00,1486.50,1500.00,1500.00,4418100
2018-02-26,1509.20,1522.84,1507.00,1521.95,1521.95,4955000
2018-02-27,1524.50,1526.78,1507.21,1511.98,1511.98,4808800
2018-02-28,1519.51,1528.70,1512.00,1512.45,1512.45,4515000
2018-03-01,1513.60,1518.49,1465.00,1493.45,1493.45,6835200
2018-03-02,1469.10,1501.05,1455.01,1500.25,1500.25,6587600
2018-03-05,1494.24,1525.38,1481.00,1523.61,1523.61,5233900
2018-03-06,1533.20,1542.13,1528.00,1537.64,1537.64,4561700
2018-03-07,1526.52,1545.90,1522.51,1545.00,1545.00,4174100
2018-03-08,1550.00,1554.88,1545.25,1551.86,1551.86,3862600
2018-03-09,1563.50,1578.94,1559.08,1578.89,1578.89,4534300
2018-03-12,1592.60,1605.33,1586.70,1598.39,1598.39,5174200
2018-03-13,1615.96,1617.54,1578.01,1588.18,1588.18,6531900
2018-03-14,1597.00,1606.44,1590.89,1591.00,1591.00,4259400
2018-03-15,1595.00,1596.91,1578.11,1582.32,1582.32,4069700
2018-03-16,1583.45,1589.44,1567.50,1571.68,1571.68,5425000
2018-03-19,1554.53,1561.66,1525.35,1544.93,1544.93,6580800
2018-03-20,1550.34,1587.00,1545.41,1586.51,1586.51,4581600
2018-03-21,1586.45,1590.00,1563.17,1581.86,1581.86,4750800
2018-03-22,1565.47,1573.85,1542.40,1544.92,1544.92,6320600
2018-03-23,1539.01,1549.02,1495.36,1495.56,1495.56,8006000
2018-03-26,1530.00,1556.99,1499.25,1555.86,1555.86,5624700
2018-03-27,1572.40,1575.97,1482.32,1497.05,1497.05,6999600
2018-03-28,1447.00,1455.90,1386.17,1431.42,1431.42,13705300
2018-03-29,1406.00,1455.47,1365.20,1447.34,1447.34,12581100
2018-04-02,1417.62,1421.36,1355.00,1371.99,1371.99,10463600
2018-04-03,1391.38,1414.00,1355.33,1392.05,1392.05,10231200
2018-04-04,1358.24,1415.39,1352.88,1410.57,1410.57,6982300
2018-04-05,1441.99,1459.56,1427.07,1451.75,1451.75,6413500
2018-04-06,1429.97,1452.50,1400.26,1405.23,1405.23,5882300
2018-04-09,1425.03,1438.48,1402.57,1406.08,1406.08,4208200
2018-04-10,1431.99,1438.38,1415.70,1436.22,1436.22,4254100
2018-04-11,1439.44,1448.78,1424.89,1427.05,1427.05,3582500
2018-04-12,1439.50,1452.12,1435.06,1448.50,1448.50,3135000
2018-04-13,1449.14,1459.78,1424.52,1430.79,1430.79,3685300
2018-04-16,1445.00,1447.00,1427.48,1441.50,1441.50,2808600
2018-04-17,1462.30,1507.19,1457.02,1503.83,1503.83,5114400
2018-04-18,1514.65,1533.80,1504.11,1527.84,1527.84,5227500
2018-04-19,1543.22,1568.52,1539.06,1556.91,1556.91,6523700
2018-04-20,1561.20,1561.20,1516.09,1527.49,1527.49,5541600
2018-04-23,1546.69,1548.00,1503.41,1517.86,1517.86,4465400
2018-04-24,1535.80,1539.50,1448.45,1460.09,1460.09,7494700
2018-04-25,1458.00,1469.99,1415.02,1460.17,1460.17,6587300
2018-04-26,1485.01,1529.42,1478.50,1517.96,1517.96,8801100
2018-04-27,1634.01,1638.10,1567.39,1572.62,1572.62,13053200
2018-04-30,1582.50,1596.00,1560.94,1566.13,1566.13,5464100
2018-05-01,1563.22,1585.00,1552.18,1582.26,1582.26,4572100
2018-05-02,1580.98,1588.50,1566.36,1569.68,1569.68,4360300
2018-05-03,1560.01,1574.80,1546.02,1572.08,1572.08,4251900
2018-05-04,1562.45,1584.90,1562.19,1580.95,1580.95,3443600
2018-05-07,1589.34,1606.95,1587.83,1600.14,1600.14,3801900
2018-05-08,1595.00,1596.88,1582.51,1592.39,1592.39,3067900
2018-05-09,1600.00,1608.00,1592.00,1608.00,1608.00,3637300
2018-05-10,1608.48,1615.60,1603.44,1609.08,1609.08,2817500
2018-05-11,1610.99,1611.10,1597.89,1602.91,1602.91,2263900
2018-05-14,1604.00,1611.18,1600.05,1601.54,1601.54,2509500
2018-05-15,1587.80,1587.80,1565.22,1576.12,1576.12,5077500
2018-05-16,1577.50,1594.43,1576.67,1587.28,1587.28,2570600
2018-05-17,1580.56,1594.04,1573.00,1581.76,1581.76,2147600
2018-05-18,1581.33,1583.59,1572.10,1574.37,1574.37,2642600
2018-05-21,1585.00,1592.05,1575.00,1585.46,1585.46,2925200
2018-05-22,1589.89,1589.89,1575.25,1581.40,1581.40,2115600
2018-05-23,1571.05,1601.86,1566.34,1601.86,1601.86,3361900
2018-05-24,1598.03,1608.24,1588.38,1603.07,1603.07,3430000
2018-05-25,1603.00,1614.12,1600.45,1610.15,1610.15,2698400
2018-05-29,1600.71,1621.79,1600.15,1612.87,1612.87,3846500
2018-05-30,1618.10,1626.00,1612.93,1624.89,1624.89,2907400
2018-05-31,1623.00,1635.00,1621.35,1629.62,1629.62,3166300
2018-06-01,1637.03,1646.73,1635.09,1641.54,1641.54,3313400
2018-06-04,1648.90,1665.68,1645.49,1665.27,1665.27,3187700
2018-06-05,1672.99,1699.00,1670.06,1696.35,1696.35,4782200
2018-06-06,1704.51,1714.50,1686.47,1695.75,1695.75,5473200
2018-06-07,1698.56,1699.90,1676.11,1689.30,1689.30,3765700
2018-06-08,1681.12,1689.44,1673.01,1683.99,1683.99,2955100
2018-06-11,1681.51,1694.24,1680.59,1689.12,1689.12,2335500
2018-06-12,1693.00,1699.51,1691.52,1698.75,1698.75,2259200
2018-06-13,1702.81,1713.75,1700.12,1704.86,1704.86,3327500
2018-06-14,1713.48,1724.80,1708.87,1723.86,1723.86,3174400
2018-06-15,1714.00,1720.87,1708.52,1715.97,1715.97,4777600
2018-06-18,1706.26,1726.74,1702.56,1723.79,1723.79,3107700
2018-06-19,1709.04,1736.11,1700.39,1734.78,1734.78,4290100
2018-06-20,1742.50,1762.93,1741.36,1750.08,1750.08,4332600
2018-06-21,1760.00,1763.10,1717.56,1730.22,1730.22,4941100
2018-06-22,1742.62,1743.00,1711.90,1715.67,1715.67,4075100
2018-06-25,1702.51,1705.00,1646.31,1663.15,1663.15,7511200
2018-06-26,1672.37,1701.57,1663.34,1691.09,1691.09,4386600
2018-06-27,1708.11,1711.95,1660.00,1660.51,1660.51,4872200
2018-06-28,1672.54,1705.50,1661.17,1701.45,1701.45,4529700
2018-06-29,1717.00,1723.41,1694.32,1699.80,1699.80,4543500
2018-07-02,1682.70,1713.89,1678.06,1713.78,1713.78,3185700
2018-07-03,1723.96,1725.00,1692.48,1693.96,1693.96,2177300
2018-07-05,1705.38,1710.69,1682.15,1699.73,1699.73,2983100
2018-07-06,1696.00,1715.27,1691.67,1710.63,1710.63,2650300
2018-07-09,1724.05,1739.56,1716.23,1739.02,1739.02,3012000
2018-07-10,1738.53,1750.00,1731.00,1743.07,1743.07,3002900
2018-07-11,1737.99,1756.96,1734.00,1755.00,1755.00,3209800
2018-07-12,1764.51,1798.00,1762.18,1796.62,1796.62,4532700
2018-07-13,1803.93,1815.30,1795.23,1813.03,1813.03,4383200
2018-07-16,1821.95,1841.95,1814.45,1822.49,1822.49,5466200
2018-07-17,1811.56,1851.69,1797.38,1843.93,1843.93,5682900
2018-07-18,1848.00,1858.88,1831.27,1842.92,1842.92,4861900
2018-07-19,1829.46,1841.00,1811.27,1812.97,1812.97,4676900
2018-07-20,1825.01,1834.84,1810.06,1813.70,1813.70,3884400
2018-07-23,1812.21,1819.00,1769.99,1802.00,1802.00,3888500
2018-07-24,1829.01,1840.00,1809.38,1829.24,1829.24,4278700
2018-07-25,1829.30,1863.84,1822.64,1863.61,1863.61,3738200
2018-07-26,1839.00,1844.68,1804.50,1808.00,1808.00,9924400
2018-07-27,1876.05,1880.05,1806.53,1817.27,1817.27,9681000
2018-07-30,1827.33,1829.50,1766.02,1779.22,1779.22,6562300
2018-07-31,1786.49,1801.83,1739.32,1777.44,1777.44,5738700
2018-08-01,1784.00,1798.44,1776.02,1797.17,1797.17,4153100
2018-08-02,1788.77,1836.56,1786.00,1834.33,1834.33,4354700
2018-08-03,1837.74,1841.00,1821.50,1823.29,1823.29,3460500
2018-08-06,1825.81,1847.77,1818.92,1847.75,1847.75,3391800
2018-08-07,1854.53,1869.72,1846.27,1862.48,1862.48,3377500
2018-08-08,1861.00,1891.51,1854.50,1886.52,1886.52,3963000
2018-08-09,1882.00,1914.57,1877.48,1898.52,1898.52,4860400
2018-08-10,1888.51,1899.50,1878.21,1886.30,1886.30,3639900
2018-08-13,1898.50,1925.00,1893.67,1896.20,1896.20,5531500
2018-08-14,1919.39,1921.01,1900.00,1919.65,1919.65,3986100
2018-08-15,1909.55,1916.21,1869.79,1882.62,1882.62,7700700
2018-08-16,1903.94,1905.00,1883.55,1886.52,1886.52,3957100
2018-08-17,1885.80,1888.00,1855.55,1882.22,1882.22,4104300
2018-08-20,1890.57,1891.75,1866.06,1876.71,1876.71,2862000
2018-08-21,1880.00,1897.75,1874.41,1883.42,1883.42,3105600
2018-08-22,1876.64,1905.80,1876.64,1904.90,1904.90,3080500
2018-08-23,1907.17,1919.50,1900.76,1902.90,1902.90,3563000
2018-08-24,1910.51,1916.01,1902.54,1905.39,1905.39,2800900
2018-08-27,1915.00,1927.70,1909.28,1927.68,1927.68,3569000
2018-08-28,1937.73,1941.78,1928.82,1932.82,1932.82,3100700
2018-08-29,1953.45,1998.69,1948.94,1998.10,1998.10,6531800
2018-08-30,1997.42,2025.57,1986.90,2002.38,2002.38,7277300
2018-08-31,2007.00,2022.38,2004.74,2012.71,2012.71,4204400
2018-09-04,2026.50,2050.50,2013.00,2039.51,2039.51,5721100
2018-09-05,2038.11,2040.38,1989.89,1994.82,1994.82,8220600
2018-09-06,2006.51,2007.50,1935.21,1958.31,1958.31,7488700
2018-09-07,1938.71,1975.20,1937.35,1952.07,1952.07,4892600
2018-09-10,1971.00,1973.04,1931.52,1939.01,1939.01,4544800
2018-09-11,1928.27,1988.88,1917.00,1987.15,1987.15,5033600
2018-09-12,1994.00,2000.00,1962.44,1990.00,1990.00,4414000
2018-09-13,2000.00,2008.76,1982.03,1989.87,1989.87,3621500
2018-09-14,1992.93,1993.65,1959.22,1970.19,1970.19,3642000
2018-09-17,1954.73,1956.82,1887.41,1908.03,1908.03,7050200
2018-09-18,1918.65,1958.20,1915.44,1941.05,1941.05,4268700
2018-09-19,1940.50,1940.83,1904.90,1926.42,1926.42,4056800
2018-09-20,1938.58,1955.00,1932.25,1944.30,1944.30,3154900
2018-09-21,1954.22,1957.31,1910.50,1915.01,1915.01,6855900
2018-09-24,1903.79,1936.88,1865.00,1934.36,1934.36,4213700
2018-09-25,1942.90,1975.91,1938.85,1974.55,1974.55,4538400
2018-09-26,1968.50,1995.25,1961.52,1974.85,1974.85,4313500
2018-09-27,1993.24,2016.16,1988.58,2012.98,2012.98,4329400
2018-09-28,2004.41,2026.52,1996.46,2003.00,2003.00,4085100
2018-10-01,2021.99,2033.19,2003.60,2004.36,2004.36,3460500
2018-10-02,1999.99,2013.39,1965.77,1971.31,1971.31,5400700
2018-10-03,1981.70,1989.70,1949.81,1952.76,1952.76,5253100
2018-10-04,1949.00,1956.00,1896.57,1909.42,1909.42,7257000
2018-10-05,1917.99,1929.08,1862.83,1889.65,1889.65,6822300
2018-10-08,1874.00,1902.00,1830.66,1864.42,1864.42,7393200
2018-10-09,1859.99,1896.68,1852.32,1870.32,1870.32,4772900
2018-10-10,1857.89,1858.56,1754.41,1755.25,1755.25,10988900
2018-10-11,1724.00,1755.40,1685.10,1719.36,1719.36,13935900
2018-10-12,1808.00,1808.95,1742.53,1788.61,1788.61,9444600
2018-10-15,1795.00,1795.05,1734.23,1760.95,1760.95,6437200
2018-10-16,1783.50,1823.88,1761.55,1819.96,1819.96,5859900
2018-10-17,1842.79,1845.00,1807.00,1831.73,1831.73,5295200
2018-10-18,1821.49,1830.15,1767.87,1770.72,1770.72,5874000
2018-10-19,1785.16,1809.10,1753.00,1764.03,1764.03,5907200
2018-10-22,1784.00,1809.50,1756.00,1789.30,1789.30,4500000
2018-10-23,1742.24,1776.34,1714.00,1768.70,1768.70,6723900
2018-10-24,1773.70,1777.71,1656.56,1664.20,1664.20,6928400
2018-10-25,1703.34,1794.81,1692.01,1782.17,1782.17,10285700
2018-10-26,1649.59,1698.46,1603.00,1642.81,1642.81,14963800
2018-10-29,1660.00,1665.74,1495.00,1538.88,1538.88,13866100
2018-10-30,1486.16,1540.99,1476.36,1530.42,1530.42,12460100
2018-10-31,1569.99,1623.91,1565.09,1598.01,1598.01,9390200
2018-11-01,1623.53,1670.45,1598.44,1665.53,1665.53,8135500
2018-11-02,1678.59,1697.44,1651.83,1665.53,1665.53,6955500
2018-11-05,1657.57,1658.09,1596.36,1627.80,1627.80,5624700
2018-11-06,1618.35,1665.00,1614.55,1642.81,1642.81,4257400
2018-11-07,1673.00,1759.23,1664.08,1755.49,1755.49,8192200
2018-11-08,1755.00,1784.00,1725.11,1754.91,1754.91,6534900
2018-11-09,1732.50,1743.92,1701.87,1712.43,1712.43,5902200
2018-11-12,1698.24,1708.55,1630.01,1636.85,1636.85,6806200
2018-11-13,1649.29,1677.06,1613.75,1631.17,1631.17,5933300
2018-11-14,1656.32,1673.00,1597.07,1599.01,1599.01,6486900
2018-11-15,1581.01,1624.82,1546.51,1619.44,1619.44,8427300
2018-11-16,1587.50,1614.48,1573.12,1593.41,1593.41,6066100
2018-11-19,1577.01,1581.19,1503.36,1512.29,1512.29,7790000
2018-11-20,1437.50,1534.75,1420.00,1495.46,1495.46,10878800
2018-11-21,1542.99,1550.00,1515.00,1516.73,1516.73,5716800
2018-11-23,1517.00,1536.20,1501.81,1502.06,1502.06,2707600
2018-11-26,1539.00,1584.81,1524.22,1581.33,1581.33,6257700
2018-11-27,1575.99,1597.65,1558.01,1581.42,1581.42,5783200
2018-11-28,1613.92,1681.45,1601.22,1677.75,1677.75,8458700
2018-11-29,1674.99,1689.99,1652.33,1673.57,1673.57,6613200
2018-11-30,1679.50,1696.00,1666.50,1690.17,1690.17,5761800
2018-12-03,1769.46,1778.34,1730.00,1772.36,1772.36,6862300
2018-12-04,1756.00,1770.34,1665.00,1668.40,1668.40,8694500
2018-12-06,1614.87,1701.05,1609.85,1699.19,1699.19,8789400
2018-12-07,1705.07,1718.93,1625.46,1629.13,1629.13,7576100
2018-12-10,1623.84,1657.99,1590.87,1641.03,1641.03,7494800
2018-12-11,1678.00,1679.47,1619.60,1643.24,1643.24,6244700
2018-12-12,1669.00,1704.99,1660.27,1663.54,1663.54,6598000
2018-12-13,1680.00,1692.12,1641.50,1658.38,1658.38,5271300
2018-12-14,1638.00,1642.57,1585.00,1591.91,1591.91,6367200
2018-12-17,1566.00,1576.13,1505.01,1520.91,1520.91,8829800
2018-12-18,1540.00,1567.55,1523.01,1551.48,1551.48,6523000
2018-12-19,1543.05,1584.53,1483.18,1495.08,1495.08,8792200
2018-12-20,1484.00,1509.50,1432.69,1460.83,1460.83,9991800
2018-12-21,1464.99,1480.00,1363.96,1377.45,1377.45,13640300
2018-12-24,1346.00,1396.03,1307.00,1343.96,1343.96,7220000
2018-12-26,1368.89,1473.16,1363.01,1470.90,1470.90,10411800
2018-12-27,1454.20,1469.00,1390.31,1461.64,1461.64,9722000
2018-12-28,1473.35,1513.47,1449.00,1478.02,1478.02,8829000
2018-12-31,1510.80,1520.76,1487.00,1501.97,1501.97,6954500
2019-01-02,1465.20,1553.36,1460.93,1539.13,1539.13,7983100
2019-01-03,1520.01,1538.00,1497.11,1500.28,1500.28,6975600
2019-01-04,1530.00,1594.00,1518.31,1575.39,1575.39,9182600
2019-01-07,1602.31,1634.56,1589.19,1629.51,1629.51,7993200
2019-01-08,1664.69,1676.61,1616.61,1656.58,1656.58,8881400
2019-01-09,1652.98,1667.80,1641.40,1659.42,1659.42,6348800
2019-01-10,1641.01,1663.25,1621.62,1656.22,1656.22,6507700
2019-01-11,1640.55,1660.29,1636.22,1640.56,1640.56,4686200
2019-01-14,1615.00,1648.20,1595.15,1617.21,1617.21,6005900
2019-01-15,1632.00,1675.16,1626.01,1674.56,1674.56,5998500
2019-01-16,1684.22,1705.00,1675.88,1683.78,1683.78,6366900
2019-01-17,1680.00,1700.17,1677.50,1693.22,1693.22,4208900
2019-01-18,1712.00,1716.20,1691.54,1696.20,1696.20,6020500
2019-01-22,1681.00,1681.87,1610.20,1632.17,1632.17,6416800
2019-01-23,1656.00,1657.43,1612.00,1640.02,1640.02,5225200
2019-01-24,1641.07,1657.26,1631.78,1654.93,1654.93,4089900
2019-01-25,1670.50,1683.48,1661.61,1670.57,1670.57,4945900
2019-01-28,1643.59,1645.00,1614.09,1637.89,1637.89,4837700
2019-01-29,1631.27,1632.38,1590.72,1593.88,1593.88,4632800
2019-01-30,1623.00,1676.95,1619.68,1670.43,1670.43,5783800
2019-01-31,1692.85,1736.41,1679.08,1718.73,1718.73,10910300
2019-02-01,1638.88,1673.06,1622.01,1626.23,1626.23,11506200
2019-02-04,1623.00,1649.63,1613.50,1633.31,1633.31,4929100
2019-02-05,1643.34,1665.26,1642.50,1658.81,1658.81,4453100
2019-02-06,1670.75,1672.26,1633.34,1640.26,1640.26,3939900
2019-02-07,1625.00,1625.54,1592.91,1614.37,1614.37,4626600
2019-02-08,1586.00,1588.59,1566.76,1588.22,1588.22,5657500
2019-02-11,1600.98,1609.29,1586.00,1591.00,1591.00,3317300
2019-02-12,1604.00,1639.40,1598.88,1638.01,1638.01,4858600
2019-02-13,1647.00,1656.38,1637.11,1640.00,1640.00,3560300
2019-02-14,1624.50,1637.90,1606.06,1622.65,1622.65,4120500
2019-02-15,1627.86,1628.91,1604.50,1607.95,1607.95,4343900
2019-02-19,1601.00,1634.00,1600.56,1627.58,1627.58,3681700
2019-02-20,1630.00,1634.93,1610.12,1622.10,1622.10,3337600
2019-02-21,1619.85,1623.56,1600.91,1619.44,1619.44,3483400
2019-02-22,1623.50,1634.94,1621.17,1631.56,1631.56,3096200
2019-02-25,1641.45,1654.60,1630.39,1633.00,1633.00,3184500
2019-02-26,1625.98,1639.99,1616.13,1636.40,1636.40,2665800
2019-02-27,1628.18,1641.81,1615.10,1641.09,1641.09,3148800
2019-02-28,1635.25,1651.77,1633.83,1639.83,1639.83,3025900
2019-03-01,1655.13,1674.26,1651.00,1671.73,1671.73,4974900
2019-03-04,1685.00,1709.43,1674.36,1696.17,1696.17,6167400
2019-03-05,1702.95,1707.80,1689.01,1692.43,1692.43,3681500
2019-03-06,1695.97,1697.75,1668.28,1668.95,1668.95,3996000
2019-03-07,1667.37,1669.75,1620.51,1625.95,1625.95,4957000
2019-03-08,1604.01,1622.72,1586.57,1620.80,1620.80,4667000
2019-03-11,1626.12,1672.29,1626.01,1670.62,1670.62,3876400
2019-03-12,1669.00,1684.27,1660.98,1673.10,1673.10,3614500
2019-03-13,1683.00,1700.00,1679.35,1690.81,1690.81,3552000
2019-03-14,1691.20,1702.00,1684.34,1686.22,1686.22,2946600
2019-03-15,1703.00,1718.80,1693.13,1712.36,1712.36,7550900
2019-03-18,1712.70,1750.00,1712.63,1742.15,1742.15,5429100
2019-03-19,1753.51,1784.16,1753.51,1761.85,1761.85,6364200
2019-03-20,1769.94,1799.50,1767.03,1797.27,1797.27,6265600
2019-03-21,1796.26,1823.75,1787.28,1819.26,1819.26,5767800
2019-03-22,1810.17,1818.98,1763.11,1764.77,1764.77,6363000
2019-03-25,1757.79,1782.68,1747.50,1774.26,1774.26,5103800
2019-03-26,1793.00,1805.77,1773.36,1783.76,1783.76,4865900
2019-03-27,1784.13,1787.50,1745.68,1765.70,1765.70,4324800
2019-03-28,1770.00,1777.93,1753.47,1773.42,1773.42,3043000
2019-03-29,1786.58,1792.86,1776.63,1780.75,1780.75,3320800
2019-04-01,1800.11,1815.67,1798.73,1814.19,1814.19,4238800
2019-04-02,1811.02,1820.00,1805.12,1813.98,1813.98,3448100
2019-04-03,1826.72,1830.00,1809.62,1820.70,1820.70,3980600
2019-04-04,1820.65,1828.75,1804.20,1818.86,1818.86,3623900
2019-04-05,1829.00,1838.58,1825.19,1837.28,1837.28,3640500
2019-04-08,1833.23,1850.20,1825.11,1849.86,1849.86,3752800
2019-04-09,1845.49,1853.09,1831.78,1835.84,1835.84,3714400
2019-04-10,1841.00,1848.00,1828.81,1847.33,1847.33,2964000
2019-04-11,1848.70,1849.95,1840.31,1844.07,1844.07,2654800
2019-04-12,1848.40,1851.50,1841.30,1843.06,1843.06,3114400
2019-04-15,1842.00,1846.85,1818.90,1844.87,1844.87,3724400
2019-04-16,1851.35,1869.77,1848.00,1863.04,1863.04,3044600
2019-04-17,1872.99,1876.47,1860.44,1864.82,1864.82,2893500
2019-04-18,1868.79,1870.82,1859.48,1861.69,1861.69,2749900
2019-04-22,1855.40,1888.42,1845.64,1887.31,1887.31,3373800
2019-04-23,1891.20,1929.26,1889.58,1923.77,1923.77,4640400
2019-04-24,1925.00,1929.69,1898.16,1901.75,1901.75,3675800
