Date,Open,High,Low,Close,Adj Close,Volume
2017-10-12,987.45,994.12,985.00,987.83,987.83,1262400
2017-10-13,992.00,997.21,989.00,989.68,989.68,1169800
2017-10-16,992.10,993.91,984.00,992.00,992.00,910500
2017-10-17,990.29,996.44,988.59,992.18,992.18,1290200
2017-10-18,991.77,996.72,986.97,992.81,992.81,1057600
2017-10-19,986.00,988.88,978.39,984.45,984.45,1313600
2017-10-20,989.44,991.00,984.58,988.20,988.20,1183200
2017-10-23,989.52,989.52,966.12,968.45,968.45,1478400
2017-10-24,970.00,972.23,961.00,970.54,970.54,1212200
2017-10-25,968.37,976.09,960.52,973.33,973.33,1211300
2017-10-26,980.00,987.60,972.20,972.56,972.56,2042100
2017-10-27,1009.19,1048.39,1008.20,1019.27,1019.27,5167700
2017-10-30,1014.00,1024.97,1007.50,1017.11,1017.11,2085100
2017-10-31,1015.22,1024.00,1010.42,1016.64,1016.64,1330700
2017-11-01,1017.21,1029.67,1016.95,1025.50,1025.50,1373400
2017-11-02,1021.76,1028.09,1013.01,1025.58,1025.58,1049000
2017-11-03,1022.11,1032.65,1020.31,1032.48,1032.48,1076400
2017-11-06,1028.99,1034.87,1025.00,1025.90,1025.90,1125200
2017-11-07,1027.27,1033.97,1025.13,1033.33,1033.33,1112300
2017-11-08,1030.52,1043.52,1028.45,1039.85,1039.85,1088700
2017-11-09,1033.99,1033.99,1019.67,1031.26,1031.26,1245200
2017-11-10,1026.46,1030.76,1025.28,1028.07,1028.07,720000
2017-11-13,1023.42,1031.58,1022.57,1025.75,1025.75,885800
2017-11-14,1022.59,1026.81,1014.15,1026.00,1026.00,959200
2017-11-15,1019.21,1024.09,1015.42,1020.91,1020.91,854000
2017-11-16,1022.52,1035.92,1022.52,1032.50,1032.50,1129700
2017-11-17,1034.01,1034.42,1017.75,1019.09,1019.09,1397100
2017-11-20,1020.26,1022.61,1017.50,1018.38,1018.38,953500
2017-11-21,1023.31,1035.11,1022.66,1034.49,1034.49,1097000
2017-11-22,1035.00,1039.71,1031.43,1035.96,1035.96,746300
2017-11-24,1035.87,1043.18,1035.00,1040.61,1040.61,537000
2017-11-27,1040.00,1055.46,1038.44,1054.21,1054.21,1307900
2017-11-28,1055.09,1062.38,1040.00,1047.41,1047.41,1424400
2017-11-29,1042.68,1044.08,1015.65,1021.66,1021.66,2459400
2017-11-30,1022.37,1028.49,1015.00,1021.41,1021.41,1724000
2017-12-01,1015.80,1022.49,1002.02,1010.17,1010.17,1909600
2017-12-04,1012.66,1016.10,995.57,998.68,998.68,1906400
2017-12-05,995.94,1020.61,988.28,1005.15,1005.15,2067300
2017-12-06,1001.50,1024.97,1001.14,1018.38,1018.38,1272000
2017-12-07,1020.43,1034.24,1018.07,1030.93,1030.93,1458200
2017-12-08,1037.49,1042.05,1032.52,1037.05,1037.05,1290800
2017-12-11,1035.50,1043.80,1032.05,1041.10,1041.10,1192800
2017-12-12,1039.63,1050.31,1033.69,1040.48,1040.48,1279500
2017-12-13,1046.12,1046.67,1038.38,1040.61,1040.61,1282700
2017-12-14,1045.00,1058.50,1043.11,1049.15,1049.15,1558700
2017-12-15,1054.61,1067.62,1049.50,1064.19,1064.19,3275900
2017-12-18,1066.08,1078.49,1062.00,1077.14,1077.14,1554600
2017-12-19,1075.20,1076.84,1063.55,1070.68,1070.68,1338700
2017-12-20,1071.78,1073.38,1061.52,1064.95,1064.95,1268600
2017-12-21,1064.95,1069.33,1061.79,1063.63,1063.63,995700
2017-12-22,1061.11,1064.20,1059.44,1060.12,1060.12,755100
2017-12-26,1058.07,1060.12,1050.20,1056.74,1056.74,760600
2017-12-27,1057.39,1058.37,1048.05,1049.37,1049.37,1271900
2017-12-28,1051.60,1054.75,1044.77,1048.14,1048.14,837100
2017-12-29,1046.72,1049.70,1044.90,1046.40,1046.40,887500
2018-01-02,1048.34,1066.94,1045.23,1065.00,1065.00,1237600
2018-01-03,1064.31,1086.29,1063.21,1082.48,1082.48,1430200
2018-01-04,1088.00,1093.57,1084.00,1086.40,1086.40,1004600
2018-01-05,1094.00,1104.25,1092.00,1102.23,1102.23,1279100
2018-01-08,1102.23,1111.27,1101.62,1106.94,1106.94,1047600
2018-01-09,1109.40,1110.57,1101.23,1106.26,1106.26,902500
2018-01-10,1097.10,1104.60,1096.11,1102.61,1102.61,1042800
2018-01-11,1106.30,1106.53,1099.59,1105.52,1105.52,978300
2018-01-12,1102.41,1124.29,1101.15,1122.26,1122.26,1720500
2018-01-16,1132.51,1139.91,1117.83,1121.76,1121.76,1575300
2018-01-17,1126.22,1132.60,1117.01,1131.98,1131.98,1202600
2018-01-18,1131.41,1132.51,1117.50,1129.79,1129.79,1198200
2018-01-19,1131.83,1137.86,1128.30,1137.51,1137.51,1778200
2018-01-22,1137.49,1159.88,1135.11,1155.81,1155.81,1618000
2018-01-23,1159.85,1171.63,1158.75,1169.97,1169.97,1333100
2018-01-24,1177.33,1179.86,1161.05,1164.24,1164.24,1416600
2018-01-25,1172.53,1175.94,1162.76,1170.37,1170.37,1480500
2018-01-26,1175.08,1175.84,1158.11,1175.84,1175.84,2018800
2018-01-29,1176.48,1186.89,1171.98,1175.58,1175.58,1378900
2018-01-30,1167.83,1176.52,1163.52,1163.69,1163.69,1556300
2018-01-31,1170.57,1173.00,1159.13,1169.94,1169.94,1538700
2018-02-01,1162.61,1174.00,1157.52,1167.70,1167.70,2412100
2018-02-02,1122.00,1123.07,1107.28,1111.90,1111.90,4857900
2018-02-05,1090.60,1110.00,1052.03,1055.80,1055.80,3798300
2018-02-06,1027.18,1081.71,1023.14,1080.60,1080.60,3448000
2018-02-07,1081.54,1081.78,1048.26,1048.58,1048.58,2369200
2018-02-08,1055.41,1058.62,1000.66,1001.52,1001.52,2859100
2018-02-09,1017.25,1043.97,992.56,1037.78,1037.78,3505900
2018-02-12,1048.00,1061.50,1040.93,1051.94,1051.94,2057700
2018-02-13,1045.00,1058.37,1044.09,1052.10,1052.10,1265100
2018-02-14,1048.95,1071.72,1046.75,1069.70,1069.70,1555800
2018-02-15,1079.07,1091.48,1064.34,1089.52,1089.52,1843400
2018-02-16,1088.41,1104.67,1088.31,1094.80,1094.80,1679500
2018-02-20,1090.57,1113.95,1088.52,1102.46,1102.46,1423100
2018-02-21,1106.47,1133.97,1106.33,1111.34,1111.34,1512900
2018-02-22,1116.19,1122.82,1102.59,1106.63,1106.63,1317200
2018-02-23,1112.64,1127.28,1104.71,1126.79,1126.79,1261000
2018-02-26,1127.80,1143.96,1126.69,1143.75,1143.75,1559100
2018-02-27,1141.24,1144.04,1118.00,1118.29,1118.29,1774100
2018-02-28,1123.03,1127.53,1103.24,1104.73,1104.73,1882600
2018-03-01,1107.87,1110.12,1067.00,1069.52,1069.52,2515900
2018-03-02,1053.08,1082.00,1048.11,1078.92,1078.92,2271600
2018-03-05,1075.14,1097.10,1069.00,1090.93,1090.93,1202200
2018-03-06,1099.22,1101.85,1089.78,1095.06,1095.06,1532800
2018-03-07,1089.19,1112.22,1085.48,1109.64,1109.64,1292500
2018-03-08,1115.32,1127.60,1112.80,1126.00,1126.00,1355100
2018-03-09,1136.00,1160.80,1132.46,1160.04,1160.04,2128000
2018-03-12,1163.85,1177.05,1157.42,1164.50,1164.50,2172300
2018-03-13,1170.00,1176.76,1133.33,1138.17,1138.17,1907200
2018-03-14,1145.21,1158.59,1141.44,1149.49,1149.49,1291400
2018-03-15,1149.96,1161.08,1134.54,1149.58,1149.58,1395400
2018-03-16,1154.14,1155.88,1131.96,1135.73,1135.73,3092000
2018-03-19,1120.01,1121.99,1089.01,1099.82,1099.82,2805900
2018-03-20,1099.00,1105.20,1083.46,1097.71,1097.71,1831900
2018-03-21,1092.74,1106.30,1085.15,1090.88,1090.88,1878900
2018-03-22,1081.88,1082.90,1045.91,1049.08,1049.08,2667000
2018-03-23,1047.03,1063.36,1021.22,1021.57,1021.57,2156700
2018-03-26,1046.00,1055.63,1008.40,1053.21,1053.21,2665100
2018-03-27,1063.00,1064.84,996.92,1005.10,1005.10,3095300
2018-03-28,998.00,1024.23,980.64,1004.56,1004.56,3369300
2018-03-29,1011.63,1043.00,1002.90,1031.79,1031.79,2726800
2018-04-02,1022.82,1034.80,990.37,1006.47,1006.47,2680400
2018-04-03,1013.91,1020.99,994.07,1013.41,1013.41,2275100
2018-04-04,993.41,1028.72,993.00,1025.14,1025.14,2484700
2018-04-05,1041.33,1042.79,1020.13,1027.81,1027.81,1363000
2018-04-06,1020.00,1031.42,1003.03,1007.04,1007.04,1746400
2018-04-09,1016.80,1039.60,1014.08,1015.45,1015.45,1751600
2018-04-10,1026.44,1036.28,1011.34,1031.64,1031.64,1974500
2018-04-11,1027.99,1031.36,1015.87,1019.97,1019.97,1483900
2018-04-12,1025.04,1040.69,1021.43,1032.51,1032.51,1357000
2018-04-13,1040.88,1046.42,1022.98,1029.27,1029.27,1223000
2018-04-16,1037.00,1043.24,1026.74,1037.98,1037.98,1211200
2018-04-17,1051.37,1077.88,1048.26,1074.16,1074.16,2320300
2018-04-18,1077.43,1077.43,1066.22,1072.08,1072.08,1344100
2018-04-19,1069.40,1094.17,1068.18,1087.70,1087.70,1747700
2018-04-20,1082.00,1092.35,1069.57,1072.96,1072.96,1889700
2018-04-23,1077.86,1082.72,1060.70,1067.45,1067.45,2341300
2018-04-24,1052.00,1057.00,1010.59,1019.98,1019.98,4760300
2018-04-25,1025.52,1032.49,1015.31,1021.18,1021.18,2391100
2018-04-26,1029.51,1047.98,1018.19,1040.04,1040.04,2079500
2018-04-27,1046.00,1049.50,1025.59,1030.05,1030.05,1619800
2018-04-30,1030.01,1037.00,1016.85,1017.33,1017.33,1671300
2018-05-01,1013.66,1038.47,1008.21,1037.31,1037.31,1427900
2018-05-02,1028.10,1040.39,1022.87,1024.38,1024.38,1603100
2018-05-03,1019.00,1029.68,1006.29,1023.72,1023.72,1815100
2018-05-04,1016.90,1048.51,1016.90,1048.21,1048.21,1938700
2018-05-07,1049.23,1061.68,1047.10,1054.79,1054.79,1466100
2018-05-08,1058.54,1060.55,1047.15,1053.91,1053.91,1217700
2018-05-09,1058.10,1085.44,1056.36,1082.76,1082.76,2032800
2018-05-10,1086.03,1100.44,1085.64,1097.57,1097.57,1443000
2018-05-11,1093.60,1101.33,1090.91,1098.26,1098.26,1253700
2018-05-14,1100.00,1110.75,1099.11,1100.20,1100.20,1518100
2018-05-15,1090.00,1090.05,1073.47,1079.23,1079.23,1494900
2018-05-16,1077.31,1089.27,1076.26,1081.77,1081.77,1097300
2018-05-17,1079.89,1086.87,1073.50,1078.59,1078.59,1043800
2018-05-18,1061.86,1069.94,1060.68,1066.36,1066.36,1565200
2018-05-21,1074.06,1088.00,1073.65,1079.58,1079.58,1023200
2018-05-22,1083.56,1086.59,1066.69,1069.73,1069.73,1090000
2018-05-23,1065.13,1080.78,1061.71,1079.69,1079.69,1060700
2018-05-24,1079.00,1080.47,1066.15,1079.24,1079.24,766800
2018-05-25,1079.02,1082.56,1073.78,1075.66,1075.66,899400
2018-05-29,1064.89,1073.37,1055.22,1060.32,1060.32,1865100
2018-05-30,1063.03,1069.21,1056.83,1067.80,1067.80,1138500
2018-05-31,1067.56,1097.19,1067.56,1084.99,1084.99,3088300
2018-06-01,1099.35,1120.00,1098.50,1119.50,1119.50,2421600
2018-06-04,1122.33,1141.89,1122.01,1139.29,1139.29,1889600
2018-06-05,1140.99,1145.74,1133.19,1139.66,1139.66,1678000
2018-06-06,1142.17,1143.00,1125.74,1136.88,1136.88,1698200
2018-06-07,1131.32,1135.82,1116.52,1123.86,1123.86,1520000
2018-06-08,1118.18,1126.67,1112.15,1120.87,1120.87,1290800
2018-06-11,1118.60,1137.26,1118.60,1129.99,1129.99,1079300
2018-06-12,1131.07,1139.79,1130.73,1139.32,1139.32,912000
2018-06-13,1141.12,1146.50,1133.38,1134.79,1134.79,1506400
2018-06-14,1143.85,1155.47,1140.64,1152.12,1152.12,1343400
2018-06-15,1148.86,1153.42,1143.48,1152.26,1152.26,2122500
2018-06-18,1143.65,1174.31,1143.59,1173.46,1173.46,1413700
2018-06-19,1158.50,1171.27,1154.01,1168.06,1168.06,1621000
2018-06-20,1175.31,1186.29,1169.16,1169.84,1169.84,1648500
2018-06-21,1174.85,1177.30,1152.23,1157.66,1157.66,1238100
2018-06-22,1159.14,1162.50,1147.26,1155.48,1155.48,1311000
2018-06-25,1143.60,1143.91,1112.78,1124.81,1124.81,2157300
2018-06-26,1128.00,1133.21,1116.66,1118.46,1118.46,1563200
2018-06-27,1121.34,1131.84,1103.62,1103.98,1103.98,1293900
2018-06-28,1102.09,1122.31,1096.01,1114.22,1114.22,1072400
2018-06-29,1120.00,1128.23,1115.00,1115.65,1115.65,1315100
2018-07-02,1099.00,1128.00,1093.80,1127.46,1127.46,1217300
2018-07-03,1135.82,1135.82,1100.02,1102.89,1102.89,679000
2018-07-05,1110.53,1127.50,1108.48,1124.27,1124.27,1066700
2018-07-06,1123.58,1140.93,1120.74,1140.17,1140.17,996100
2018-07-09,1148.48,1154.67,1143.42,1154.05,1154.05,909000
2018-07-10,1156.98,1159.59,1149.59,1152.84,1152.84,798400
2018-07-11,1144.59,1164.29,1141.00,1153.90,1153.90,1120000
2018-07-12,1159.89,1184.41,1155.94,1183.48,1183.48,1251900
2018-07-13,1185.00,1195.42,1180.00,1188.82,1188.82,1221900
2018-07-16,1189.39,1191.00,1179.28,1183.86,1183.86,1055700
2018-07-17,1172.22,1203.04,1170.60,1198.80,1198.80,1610400
2018-07-18,1196.56,1204.50,1190.34,1195.88,1195.88,1393600
2018-07-19,1191.00,1200.00,1183.32,1186.96,1186.96,1276700
2018-07-20,1186.96,1196.86,1184.22,1184.91,1184.91,1247400
2018-07-23,1181.01,1206.49,1181.00,1205.50,1205.50,2619200
2018-07-24,1262.59,1266.00,1235.56,1248.08,1248.08,3318200
2018-07-25,1239.13,1265.86,1239.13,1263.70,1263.70,2127800
2018-07-26,1251.00,1269.77,1249.02,1268.33,1268.33,2405600
2018-07-27,1271.00,1273.89,1231.00,1238.50,1238.50,2130600
2018-07-30,1228.01,1234.92,1211.47,1219.74,1219.74,1849900
2018-07-31,1220.01,1227.59,1205.60,1217.26,1217.26,1644700
2018-08-01,1228.00,1233.47,1210.21,1220.01,1220.01,1567200
2018-08-02,1205.90,1229.88,1204.79,1226.15,1226.15,1531300
2018-08-03,1229.62,1230.00,1215.06,1223.71,1223.71,1089600
2018-08-06,1225.00,1226.09,1215.80,1224.77,1224.77,1081700
2018-08-07,1237.00,1251.17,1236.17,1242.22,1242.22,1494000
2018-08-08,1240.47,1256.50,1238.01,1245.61,1245.61,1370300
2018-08-09,1249.90,1255.54,1246.01,1249.10,1249.10,848600
2018-08-10,1243.00,1245.69,1232.00,1237.61,1237.61,1108700
2018-08-13,1236.98,1249.27,1233.64,1235.01,1235.01,997300
2018-08-14,1235.19,1245.87,1225.11,1242.10,1242.10,1348100
2018-08-15,1229.26,1235.24,1209.51,1214.38,1214.38,1828800
2018-08-16,1224.73,1226.00,1202.55,1206.49,1206.49,1343200
2018-08-17,1202.03,1209.02,1188.24,1200.96,1200.96,1389600
2018-08-20,1205.02,1211.00,1194.63,1207.77,1207.77,870800
2018-08-21,1208.00,1217.26,1200.35,1201.62,1201.62,1205600
2018-08-22,1200.00,1211.84,1199.00,1207.33,1207.33,887400
2018-08-23,1207.14,1221.28,1204.24,1205.38,1205.38,992600
2018-08-24,1208.82,1221.65,1206.36,1220.65,1220.65,946600
2018-08-27,1227.60,1243.09,1225.72,1241.82,1241.82,1156300
2018-08-28,1241.29,1242.55,1228.69,1231.15,1231.15,1304000
2018-08-29,1237.45,1250.66,1236.36,1249.30,1249.30,1298900
2018-08-30,1244.23,1253.64,1232.59,1239.12,1239.12,1331400
2018-08-31,1234.98,1238.66,1211.29,1218.19,1218.19,1816400
2018-09-04,1204.27,1212.99,1192.50,1197.00,1197.00,1831000
2018-09-05,1193.80,1199.01,1162.00,1186.48,1186.48,2061300
2018-09-06,1186.30,1186.30,1152.00,1171.44,1171.44,1888500
2018-09-07,1158.67,1175.26,1157.21,1164.83,1164.83,1401300
2018-09-10,1172.19,1174.54,1160.11,1164.64,1164.64,1115400
2018-09-11,1161.63,1178.68,1156.24,1177.36,1177.36,1209300
2018-09-12,1172.72,1178.61,1158.36,1162.82,1162.82,1295500
2018-09-13,1170.74,1178.61,1162.85,1175.33,1175.33,1431200
2018-09-14,1179.10,1180.43,1168.33,1172.53,1172.53,944000
2018-09-17,1170.14,1177.24,1154.03,1156.05,1156.05,1306500
2018-09-18,1157.09,1176.08,1157.09,1161.22,1161.22,1203600
2018-09-19,1164.98,1173.21,1154.58,1171.09,1171.09,1191400
2018-09-20,1179.99,1189.89,1173.36,1186.87,1186.87,1225400
2018-09-21,1192.00,1192.21,1166.04,1166.09,1166.09,4405600
2018-09-24,1157.17,1178.00,1146.91,1173.37,1173.37,1271000
2018-09-25,1176.15,1186.88,1168.00,1184.65,1184.65,977700
2018-09-26,1185.15,1194.23,1174.77,1180.49,1180.49,1462300
2018-09-27,1186.73,1202.10,1183.63,1194.64,1194.64,1260800
2018-09-28,1191.87,1195.41,1184.50,1193.47,1193.47,1380600
2018-10-01,1199.89,1209.90,1190.30,1195.31,1195.31,1357600
2018-10-02,1190.96,1209.96,1186.63,1200.11,1200.11,1687900
2018-10-03,1205.00,1206.41,1193.83,1202.95,1202.95,1256200
2018-10-04,1195.33,1197.51,1155.58,1168.19,1168.19,2209500
2018-10-05,1167.50,1173.50,1145.12,1157.35,1157.35,1184300
2018-10-08,1150.11,1168.00,1127.36,1148.97,1148.97,1932400
2018-10-09,1146.15,1154.35,1137.57,1138.82,1138.82,1308700
2018-10-10,1131.08,1132.17,1081.13,1081.22,1081.22,2675700
2018-10-11,1072.94,1106.40,1068.27,1079.32,1079.32,2949000
2018-10-12,1108.00,1115.00,1086.40,1110.08,1110.08,2101300
2018-10-15,1108.91,1113.45,1089.00,1092.25,1092.25,1372400
2018-10-16,1104.59,1124.22,1102.50,1121.28,1121.28,1928500
2018-10-17,1126.46,1128.99,1102.19,1115.69,1115.69,1467200
2018-10-18,1121.84,1121.84,1077.09,1087.97,1087.97,2094500
2018-10-19,1093.37,1110.36,1087.75,1096.46,1096.46,1267600
2018-10-22,1103.06,1112.23,1091.00,1101.16,1101.16,1514200
2018-10-23,1080.89,1107.89,1070.00,1103.69,1103.69,1848700
2018-10-24,1104.25,1106.12,1048.74,1050.71,1050.71,1982400
2018-10-25,1071.79,1110.98,1069.55,1095.57,1095.57,2545800
2018-10-26,1037.03,1106.53,1034.09,1071.47,1071.47,4187600
2018-10-29,1082.47,1097.04,995.83,1020.08,1020.08,3880700
2018-10-30,1008.46,1037.49,1000.75,1036.21,1036.21,3212700
2018-10-31,1059.81,1091.94,1057.00,1076.77,1076.77,2529800
2018-11-01,1075.80,1083.97,1062.46,1070.00,1070.00,1482000
2018-11-02,1073.73,1082.97,1054.61,1057.79,1057.79,1839000
2018-11-05,1055.00,1058.47,1021.24,1040.09,1040.09,2441400
2018-11-06,1039.48,1064.34,1038.07,1055.81,1055.81,1233300
2018-11-07,1069.00,1095.46,1065.90,1093.39,1093.39,2058400
2018-11-08,1091.38,1093.27,1072.20,1082.40,1082.40,1488200
2018-11-09,1073.99,1075.56,1053.11,1066.15,1066.15,1343200
2018-11-12,1061.39,1062.12,1031.00,1038.63,1038.63,1471800
2018-11-13,1043.29,1056.60,1031.15,1036.05,1036.05,1513700
2018-11-14,1050.00,1054.56,1031.00,1043.66,1043.66,1565900
2018-11-15,1044.71,1071.85,1031.78,1064.71,1064.71,1836100
2018-11-16,1059.41,1067.00,1048.98,1061.49,1061.49,1658100
2018-11-19,1057.20,1060.79,1016.26,1020.00,1020.00,1858600
2018-11-20,1000.00,1031.74,996.02,1025.76,1025.76,2449100
2018-11-21,1036.76,1048.56,1033.47,1037.61,1037.61,1534300
2018-11-23,1030.00,1037.59,1022.40,1023.88,1023.88,691500
2018-11-26,1038.35,1049.31,1033.91,1048.62,1048.62,1942800
2018-11-27,1041.00,1057.58,1038.49,1044.41,1044.41,1803200
2018-11-28,1048.76,1086.84,1035.76,1086.23,1086.23,2475400
2018-11-29,1076.08,1094.24,1076.00,1088.30,1088.30,1468900
2018-11-30,1089.07,1095.57,1077.88,1094.43,1094.43,2580200
2018-12-03,1123.14,1124.65,1103.67,1106.43,1106.43,1991200
2018-12-04,1103.12,1104.42,1049.98,1050.82,1050.82,2345200
2018-12-06,1034.26,1071.20,1030.77,1068.73,1068.73,2769200
2018-12-07,1060.01,1075.26,1028.50,1036.58,1036.58,2101200
2018-12-10,1035.05,1048.45,1023.29,1039.55,1039.55,1807700
2018-12-11,1056.49,1060.60,1039.84,1051.75,1051.75,1394700
2018-12-12,1068.00,1081.65,1062.79,1063.68,1063.68,1523800
2018-12-13,1068.07,1079.76,1053.93,1061.90,1061.90,1329800
2018-12-14,1049.98,1062.60,1040.79,1042.10,1042.10,1686600
2018-12-17,1037.51,1053.15,1007.90,1016.53,1016.53,2385400
2018-12-18,1026.09,1049.48,1021.44,1028.71,1028.71,2192500
2018-12-19,1033.99,1062.00,1008.05,1023.01,1023.01,2479300
2018-12-20,1018.13,1034.22,996.36,1009.41,1009.41,2673500
2018-12-21,1015.30,1024.02,973.69,979.54,979.54,4596000
2018-12-24,973.90,1003.54,970.11,976.22,976.22,1590300
2018-12-26,989.01,1040.00,983.00,1039.46,1039.46,2373300
2018-12-27,1017.15,1043.89,997.00,1043.88,1043.88,2109800
2018-12-28,1049.62,1055.56,1033.10,1037.08,1037.08,1414800
2018-12-31,1050.96,1052.70,1023.59,1035.61,1035.61,1493300
2019-01-02,1016.57,1052.32,1015.71,1045.85,1045.85,1532600
2019-01-03,1041.00,1056.98,1014.07,1016.06,1016.06,1841100
2019-01-04,1032.59,1070.84,1027.42,1070.71,1070.71,2093900
2019-01-07,1071.50,1074.00,1054.76,1068.39,1068.39,1981900
2019-01-08,1076.11,1084.56,1060.53,1076.28,1076.28,1764900
2019-01-09,1081.65,1082.63,1066.40,1074.66,1074.66,1199300
2019-01-10,1067.66,1071.15,1057.71,1070.33,1070.33,1456400
2019-01-11,1063.18,1063.78,1048.48,1057.19,1057.19,1520800
2019-01-14,1046.92,1051.53,1041.26,1044.69,1044.69,1144300
2019-01-15,1050.17,1080.05,1047.34,1077.15,1077.15,1463600
2019-01-16,1080.00,1092.38,1079.34,1080.97,1080.97,1331800
2019-01-17,1079.47,1091.80,1073.50,1089.90,1089.90,1242700
2019-01-18,1100.00,1108.35,1090.90,1098.26,1098.26,1955600
2019-01-22,1088.00,1091.51,1063.47,1070.52,1070.52,1613500
2019-01-23,1077.35,1084.93,1059.75,1075.57,1075.57,967000
2019-01-24,1076.48,1079.47,1060.70,1073.90,1073.90,1361300
2019-01-25,1085.00,1094.00,1081.82,1090.99,1090.99,1119100
2019-01-28,1080.11,1083.00,1063.80,1070.08,1070.08,1284300
2019-01-29,1072.68,1075.15,1055.86,1060.62,1060.62,1021800
2019-01-30,1068.43,1091.00,1066.85,1089.06,1089.06,1279800
2019-01-31,1103.00,1117.33,1095.41,1116.37,1116.37,1538300
2019-02-01,1112.40,1125.00,1104.89,1110.75,1110.75,1462200
2019-02-04,1112.66,1132.80,1109.02,1132.80,1132.80,2576500
2019-02-05,1124.84,1146.85,1117.25,1145.99,1145.99,3552200
2019-02-06,1139.57,1147.00,1112.77,1115.23,1115.23,2105600
2019-02-07,1104.16,1104.84,1086.00,1098.71,1098.71,2044800
2019-02-08,1087.00,1098.91,1086.55,1095.06,1095.06,1075800
2019-02-11,1096.95,1105.94,1092.86,1095.01,1095.01,1065200
2019-02-12,1106.80,1125.30,1105.85,1121.37,1121.37,1609100
2019-02-13,1124.99,1134.73,1118.50,1120.16,1120.16,1049800
2019-02-14,1118.05,1128.23,1110.44,1121.67,1121.67,947600
2019-02-15,1130.08,1131.67,1110.65,1113.65,1113.65,1449800
2019-02-19,1110.00,1121.89,1110.00,1118.56,1118.56,1046400
2019-02-20,1119.99,1123.41,1105.28,1113.80,1113.80,1087800
2019-02-21,1110.84,1111.94,1092.52,1096.97,1096.97,1415100
2019-02-22,1100.90,1111.24,1095.60,1110.37,1110.37,1049500
2019-02-25,1116.00,1118.54,1107.27,1109.40,1109.40,1413100
2019-02-26,1105.75,1119.51,1099.92,1115.13,1115.13,1471300
2019-02-27,1106.95,1117.98,1101.00,1116.05,1116.05,968400
2019-02-28,1111.30,1127.65,1111.01,1119.92,1119.92,1542500
2019-03-01,1124.90,1142.97,1124.75,1140.99,1140.99,1450300
2019-03-04,1146.99,1158.28,1130.69,1147.80,1147.80,1446000
2019-03-05,1150.06,1169.61,1146.19,1162.03,1162.03,1443200
2019-03-06,1162.49,1167.57,1155.49,1157.86,1157.86,1099300
2019-03-07,1155.72,1156.76,1134.91,1143.30,1143.30,1166600
2019-03-08,1126.73,1147.08,1123.30,1142.32,1142.32,1212400
2019-03-11,1144.45,1176.19,1144.45,1175.76,1175.76,1719200
2019-03-12,1178.26,1200.00,1178.26,1193.20,1193.20,2013100
2019-03-13,1200.65,1200.93,1191.94,1193.32,1193.32,1435900
2019-03-14,1194.51,1197.88,1184.48,1185.55,1185.55,1172800
2019-03-15,1193.38,1196.57,1182.61,1184.46,1184.46,2461800
2019-03-18,1183.30,1190.00,1177.42,1184.26,1184.26,1292600
2019-03-19,1188.81,1200.00,1185.87,1198.85,1198.85,1520700
2019-03-20,1197.35,1227.14,1196.17,1223.97,1223.97,2227400
2019-03-21,1216.00,1231.79,1213.15,1231.54,1231.54,1204000
2019-03-22,1226.32,1230.00,1202.82,1205.50,1205.50,1714200
2019-03-25,1196.93,1206.40,1187.04,1193.00,1193.00,1496800
2019-03-26,1198.53,1202.83,1176.72,1184.62,1184.62,1901200
2019-03-27,1185.50,1187.56,1159.37,1173.02,1173.02,1400200
2019-03-28,1171.54,1171.56,1159.43,1168.49,1168.49,1012400
2019-03-29,1174.90,1178.99,1162.88,1173.31,1173.31,1269900
2019-04-01,1184.10,1196.66,1182.00,1194.43,1194.43,1252500
2019-04-02,1195.32,1201.35,1185.71,1200.49,1200.49,827900
2019-04-03,1207.48,1216.30,1200.50,1205.92,1205.92,1017800
2019-04-04,1205.94,1215.67,1204.13,1215.00,1215.00,950000
2019-04-05,1214.99,1216.22,1205.03,1207.15,1207.15,907200
2019-04-08,1207.89,1208.69,1199.86,1203.84,1203.84,860200
2019-04-09,1196.00,1202.29,1193.08,1197.25,1197.25,876400
2019-04-10,1200.68,1203.79,1196.44,1202.16,1202.16,724600
2019-04-11,1203.96,1207.96,1200.13,1204.62,1204.62,710200
2019-04-12,1210.00,1218.35,1208.11,1217.87,1217.87,933400
2019-04-15,1218.00,1224.20,1209.11,1221.10,1221.10,1187400
2019-04-16,1225.00,1230.82,1220.12,1227.13,1227.13,856300
2019-04-17,1233.00,1240.56,1227.82,1236.34,1236.34,1221900
2019-04-18,1239.18,1242.00,1234.61,1236.37,1236.37,1331800
2019-04-22,1235.99,1249.09,1228.31,1248.84,1248.84,807300
2019-04-23,1250.69,1269.00,1246.38,1264.55,1264.55,1319900
2019-04-24,1264.12,1268.01,1255.00,1256.00,1256.00,1018800
2019-04-25,1264.77,1267.41,1252.03,1263.45,1263.45,1107300
2019-04-26,1269.00,1273.07,1260.32,1272.18,1272.18,1241400
2019-04-29,1274.00,1289.27,1266.30,1287.58,1287.58,2499400
2019-04-30,1185.00,1192.81,1175.00,1188.48,1188.48,6207000
2019-05-01,1188.05,1188.05,1167.18,1168.08,1168.08,2639200
2019-05-02,1167.76,1174.19,1155.00,1162.61,1162.61,1944800
2019-05-03,1173.65,1186.80,1169.00,1185.40,1185.40,1980700
